Equipment Category,Measure ID,Area Served,Unit ID ,Common Space ID,Site ID,Multifamily Owner Manager (MOM) Survey ID,Climate Zone,Region,County ,Construction Type,Electric Provider,Gas Provider,Appliance Category,Appliance Category ID,Type/Style of Appliance,Other Large Appliances,Number of Appliance Units,Year of Appliance Manufacture,Appliance Manufacture Year Known or Estimated,Appliance Manufacturer,Appliance Model Number,Wattage of Appliance,Appliance Fuel,Appliance Energy Star Certified?,Computer Monitor Type,Dishwasher Efficiency (Energy Factor),Dishwasher Usage Pattern (cycles/week),Fan Usage,Humidifier/Dehumidifier Usage,Clothes Washing Machine Temperature,Clothes Washer Usage Pattern (loads/week),Heated Pool/Hot Tub,Location of Refrigerator,Size of Refrigerator/Freezer (cubic ft.),Refrigerator with an In-door Water Dispenser,Television Screen Size (inches),Air Duct Insulation Type in Unconditioned Space,Air Duct Type in Unconditioned Space,Visual Inspection of Air Duct Seal,Air Duct Distribution in Unconditioned (%),Air Duct Distribution that is  Insulated in Unconditioned Space (%),Thickness of Insulation Around the Return Air Duct (inches),Air Duct Supply Insulation Thickness (inches),Number of Disconnected Air Ducts,Type of Air Duct System,Type of Building Served by DHW,DHW Type,DHW Fuel Type,Number of Water Heaters,DHW Manufacture Year,DHW Manufacture Year Known or Estimated,DHW Unit Manufacturer,DHW Unit Model,DHW Unit Energy Factor,DHW Efficiency Data Source,Water Temperature Setting (DHW),DHW Venting,DHW Unit Heat Recovery,Efficiency rating of DHW heat recovery,Presence of Orphan Natural Draft DHW,Storage Volume of the DHW Unit (gallons),Thickness of DHW pipe insulation (inches),DHW Insulation Thickness (inches),DHW Unit in Conditioned or Unconditioned Part of House?,Surface Type,Construction Material of Envelope,Construction Material of Envelope (Categorical),Depth Below Grade (feet),Ceiling Type,Attic Access Insulation Level,Attic Access Square Feet,Attic Access Weather Stripping,Percentage of total exterior and interior surfaces that are insulated,Exterior or continuous insulation type,Data source for the on-site inspector determining exterior or continuous insulation characteristics,Exterior or continuous insulation quality (grade I-III),Exterior or continuous insulation thickness (inches),Interior or cavity insulation type,Data source for the on-site inspector determining interior or cavity insulation characteristics,Interior or cavity insulation quality (grade I-III),Interior or cavity insulation thickness (inches),Does the home have perimeter insulation,Window Or Door,Number of Doors,Door Material,Door Weather Stripping,Number of Windows,Window Size (sqft),Overall Window Condition,U Factor of Window Insulation,Window Frame Type,Window Glazing,Gas Filled Window,Presence of Bay Windows,Storm Windows,Window Treatments,HVAC Controls Thermostat Type,HVAC Systems Served,Cooling Setback Hours,Cooling Setback Temperature,Heating Setback Hours,Heating Setback Temperature,Set Point Temperature in Cooling Season,Set Point Temperature in Heating Season,Status of Thermostat at Time of Inspection,Programmable Thermostats,What Unit Does the HVAC Cooling System Serve?,What Percentage of Conditioned Space Does the HVAC Cooling Unit Serve?,Is HVAC Cooling Primary or Secondary Source?,HVAC Cooling System Type,Year HVAC Cooling Unit was Manufactured,HVAC Cooling Manufacture Year Known or Estimated,HVAC Cooling Manufacturer,HVAC Cooling System Model,HVAC Cooling Capacity (BTU/Hr.),Number of AC Units,Rated Efficiency of HVAC Cooling System ,HVAC Cooling Efficiency Type,HVAC Cooling Efficiency Data Source,Is HVAC Cooling Energy Star?,Observed Visual Condition of HVAC Cooling System,Cooling Filter Slot Cover?,Condition of HVAC Cooling Furnace Air Filter,Location of HVAC Cooling System,When was HVAC Cooling System Last Serviced?,What Unit Does the HVAC Heating System Serve?,What Percentage of Conditioned Space Does the HVAC Heating Unit Serve?,Is Heating Primary or Secondary Source?,HVAC Heating System Type,Year HVAC Heating Unit was Manufactured,HVAC Heating Manufacture Year Estimated or Known,HVAC Heating Manufacturer,HVAC Heating Model,HVAC Heating Capacity (BTU/Hr.),HVAC System Fuel Type,Number of HVAC Heating Systems,Rated Efficiency of HVAC Heating System,HVAC Heating Efficiency Type,HVAC Heating Efficiency Data Source,Is HVAC Heating Energy Star?,Observed Visual Condition of HVAC Heating System,Is There An HVAC Heating Filter Slot Cover?,Condition of HVAC Heating Furnace Air Filter,Does the HVAC Heating Furnace have an Electronically Commutated Motor?,Location of HVAC Heating,Does the HVAC Heating System Have an Outdoor Reset?,Does the HVAC Heating System have Thermostatic Radiator valves?,HVAC Heating Venting Type,When was HVAC Heating System Last Serviced?,HVAC Ventilation Type,HVAC Ventilation Space Served,Number of HVAC Ventilation Operating Hours Per Day,HVAC Ventilation System Configuration,Number of Lighting Controls,Type of Lighting Controls,Number of Efficient Light Bulbs,Number of Halogen Light Bulbs,Number of Incandescent Light Bulbs,Number of Other Light Bulbs,Type of Other Light Bulbs,Number of T12 Light Bulbs,Location of Lighting Unit,Number of Other Plug Loads,Description of Other Plug Loads,Number of Cable Boxes Plugged into Smart Strips or Outlets ,Number of DVD Players Plugged into Smart Strips or Outlets,Number of Fax Machines Plugged into Smart Strips or Outlets,Number of Gaming Consoles Plugged into Smart Strips or Outlets,Number of Home Theater Systems Plugged into Smart Strips or Outlets,Number of Printers and Copiers Plugged into Smart Strips or Outlets,Number of Space Heaters Plugged into Smart Strips or Outlets,Number of Stereo Systems Plugged into Smart Strips or Outlets,Number of VCR's Plugged into Smart Strips or Outlets,"Number of Tier 1 Plug Loads, Smart Strips and Outlets","Number of Tier 2 Plug Loads, Smart Strips and Outlets"
Lighting Counts,1797F14A-A681-4214-9D8D-ECB039EEBB0E,Studio,Unit0E483,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,Not Applicable,0,Bathroom,,,,,,,,,,,,,
HVAC Controls,C3C0DF53-38C5-4EC8-86CE-FF065F3C7D74,Whole Building,Not Applicable,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system controlled by central timer with outdoor thermostat,All Systems,Not Applicable,Not Applicable,<1,Not Recorded,Not Applicable,68,Auto,Programmable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appliances,1A7CCFA5-B7E2-4091-919E-A20ADC3869E1,Studio,Unit0E483,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,TV,3DC2E17D-69E1-4AD6-832C-C4A8579EA120,CRT,Not Applicable,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appliances,1C8DD3BB-970F-4F8A-BFBF-E1666874DE6D,One Bedroom,Unit0E481,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,Computer,1BF375A9-94AD-48E5-8723-F180466F2613,Desktop,Not Applicable,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,LCD,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,206BEA24-7669-40A8-9C39-C58098114F22,Common Area,Not Applicable,Com0E481,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,Not Applicable,10,Basement/Utility,,,,,,,,,,,,,
HVAC Ventalation,23CF8943-D305-404E-9E56-D081A0F77E4B,Whole Building,Not Applicable,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,
Appliances,32A12617-D249-4789-81DF-DEF47C9703A7,One Bedroom,Unit0E482,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,Computer,1BF375A9-94AD-48E5-8723-F180466F2613,Desktop,Not Applicable,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,LCD,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appliances,33FF8E0D-AE87-4574-9EB4-0D2AFB14F920,One Bedroom,Unit0E482,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,Fan,57EB1C59-A54A-49B1-844E-520B9CFC84D9,Plug In,Not Applicable,3,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Recorded,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Summer,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Envelope Surfaces,C9F410FF-104A-4DAE-9E9F-F64A665BB7DF,Whole Building,Not Applicable,Not Applicable,B4AC0860-5FA4-46E8-A841-579901B2F0E8,205,Climate Zone 6,North Country,Lewis,Existing,National Grid,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foundation,Stone,Stone,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,100,None,Not Applicable,Not Applicable,Not Applicable,None,Observed,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appliances,38811BFB-5C50-493C-A1B4-68727F9A7CA6,One Bedroom,Unit0E482,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,TV,3DC2E17D-69E1-4AD6-832C-C4A8579EA120,CRT,Not Applicable,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,3BB01AB0-2DEC-409D-832F-C128654E551A,Studio,Unit0E483,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,Not Applicable,0,Living Room,,,,,,,,,,,,,
Plug Loads,44B80E15-731F-4B77-9975-7FD202A84F75,One Bedroom,Unit0E482,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Recorded,Not Applicable,2,1,0,0,0,1,0,1,2,0,0
DHW,46B141D4-CAD6-4CD8-81D2-454805089AAB,Whole Building,Not Applicable,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF Building,Space Heating Boiler w/ coil,Natural Gas,1,2010,Known,A.L. Eastmond,fst 50,Not Recorded,Not Recorded,120,Sealed Combustion,No,Not Accessible,No,0,2,Not Recorded,Unconditioned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,4911121B-5151-4427-9B0B-E32C19E7E4F0,One Bedroom,Unit0E482,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,Not Applicable,0,Entryway,,,,,,,,,,,,,
Lighting Counts,57787B75-1104-402E-BCAB-A92881625B1D,One Bedroom,Unit0E481,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,Not Applicable,0,Bedroom,,,,,,,,,,,,,
Appliances,69DA634D-6A9D-4214-B822-E814FAE8BA34,One Bedroom,Unit0E481,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,Cooking,3A9D598F-3ABA-4C8C-B5FE-8386509300FF,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Natural Gas,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appliances,6CD5DF48-1ED0-43C5-AC27-0059FF3FEE11,One Bedroom,Unit0E481,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,Fan,57EB1C59-A54A-49B1-844E-520B9CFC84D9,Plug In,Not Applicable,2,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Recorded,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Summer,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plug Loads,15320B16-5BDE-48DC-8E97-60A1CC8B938D,Two Bedroom,Unit53A96,Not Applicable,56F52AF2-862F-E444-BB76-9C58E47D83A5,No Phone Survey,Climate Zone 4,New York City,New York,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Recorded,Not Applicable,2,1,0,0,0,1,0,1,1,0,0
Appliances,75DD0ED3-53A6-4D3F-B3F3-E39FDB6F49FE,One Bedroom,Unit0E481,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,Refrigerator,713B4BF2-912B-4550-A4C0-87060E38E83C,Top Freezer,Not Applicable,1,2006,Estimated,Avanti,Not Recorded,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Conditioned,16,No,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plug Loads,762EBE60-6A0B-4084-984E-8022C465FEBA,Studio,Unit0E483,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Recorded,Not Applicable,2,0,0,0,0,0,0,1,1,0,0
Appliances,7B8FCE9D-A7D4-4F35-BC16-35BC84B0A443,One Bedroom,Unit0E482,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,TV,3DC2E17D-69E1-4AD6-832C-C4A8579EA120,CRT,Not Applicable,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,8256FD2B-2E01-4168-ABD7-16F68B13A984,One Bedroom,Unit0E481,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,Not Applicable,0,Kitchen,,,,,,,,,,,,,
Appliances,87D59F44-3319-4C4A-9602-4E154AA208BD,One Bedroom,Unit0E482,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,Cooking,3A9D598F-3ABA-4C8C-B5FE-8386509300FF,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Natural Gas,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,88D6A668-57B0-4FF5-9FE6-FE2F9ECA0564,One Bedroom,Unit0E481,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,Not Applicable,0,Bathroom,,,,,,,,,,,,,
Appliances,91D3CEB3-4320-4FED-AED4-E84B06CEFDFA,Studio,Unit0E483,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,TV,3DC2E17D-69E1-4AD6-832C-C4A8579EA120,LCD,Not Applicable,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Envelope Windows,92E676DA-D817-43E4-AFDF-0E8908507146,Whole Building,Not Applicable,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,window,Not Applicable,Not Applicable,Not Applicable,112,12.5,Poor,Unknown,Metal,Single,No,No,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appliances,9592BF5E-DF2A-4C3D-8759-C7A44BDB7EB7,Studio,Unit0E483,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,Cooking,3A9D598F-3ABA-4C8C-B5FE-8386509300FF,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Natural Gas,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,96ADD69D-B63A-45D7-9E71-72F0FBA84051,Common Area,Not Applicable,Com0E481,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,Not Applicable,0,Corridor,,,,,,,,,,,,,
Appliances,983E1C49-5A60-4DE9-99DC-7D5FC11E423C,Studio,Unit0E483,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,Computer,1BF375A9-94AD-48E5-8723-F180466F2613,Laptop,Not Applicable,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,CRT,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighting Counts,A83DDF14-9C1D-49BF-B60B-C3FA2A443F24,One Bedroom,Unit0E481,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,Not Applicable,0,Living Room,,,,,,,,,,,,,
Lighting Counts,AACA0154-DD02-4576-9BF5-B9477A482631,Studio,Unit0E483,Not Applicable,0E4851AE-591A-3642-8D02-737E50E609BE,No Phone Survey,Climate Zone 4,New York City,Bronx,Existing,ConEd,ConEd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,Not Applicable,0,Bedroom,,,,,,,,,,,,,
