yearID,sourceTypeID,VMT,FIP
2020,52,115671997,36047
2020,53,8121381.407,36047
2020,54,768424.8713,36047
2020,61,13362535.86,36047
2020,62,39621234.14,36047
2020,11,1715515.2,36049
2020,21,53844978.57,36049
2020,31,182412609.1,36049
2020,32,6598491.539,36049
2020,41,64055.05945,36049
2020,42,131350.0647,36049
2020,43,2073502.076,36049
2020,51,63602.79565,36049
2020,52,15573700.46,36049
2020,53,623840.0103,36049
2020,54,727990.7322,36049
2020,61,3584035.162,36049
2020,62,9282328.838,36049
2020,11,3665526.6,36051
2020,21,143303000.8,36051
2020,31,350974511.1,36051
2020,32,22088317.71,36051
2020,41,1216481.594,36051
2020,42,33258.48469,36051
2020,43,2634398.322,36051
2020,51,990379.8292,36051
2020,52,25657332.56,36051
2020,53,1723829.274,36051
2020,54,1507783.332,36051
2020,61,14698960.94,36051
2020,62,44960686.06,36051
2020,11,5283868.8,36053
2020,21,162091650.7,36053
2020,31,403549080.9,36053
2020,32,23906358.8,36053
2020,41,608011.3166,36053
2020,42,43811.93784,36053
2020,43,2378912.946,36053
2020,51,2551296.293,36053
2020,52,30070701.94,36053
2020,53,1176598.066,36053
2020,54,2057618.705,36053
2020,61,12773921.83,36053
2020,62,43001953.17,36053
2020,11,17132277,36055
2020,21,1694530276,36055
2020,31,2732782533,36055
2020,32,204271376.6,36055
2020,41,2621610.22,36055
2020,42,6725208.655,36055
2020,43,13905380.73,36055
2020,51,4809871.697,36055
2020,52,128506573.5,36055
2020,53,8539621.968,36055
2020,54,5743643.801,36055
2020,61,47044003.77,36055
2020,62,142331899.2,36055
2020,11,3585738.6,36057
2020,21,164923100.7,36057
2020,31,336082934,36057
2020,32,19252790.5,36057
2020,41,635127.5226,36057
2020,42,51486.6113,36057
2020,43,1440175.266,36057
2020,51,2280905.71,36057
2020,52,24695585.53,36057
2020,53,976044.8312,36057
2020,54,1388109.932,36057
2020,61,16983864.41,36057
2020,62,55708237.59,36057
2020,11,27212246.4,36059
2020,21,2728869121,36059
2020,31,4459699458,36059
2020,32,314264671.1,36059
2020,41,4566199.006,36059
2020,42,10507459.58,36059
2020,43,22333591.02,36059
2020,51,9446809.339,36059
2020,52,228967937.1,36059
2020,53,9231617.096,36059
2020,54,3202716.423,36059
2020,61,24026937.57,36059
2020,62,80509689.43,36059
2020,11,21486762,36061
2020,21,764222246.1,36061
2020,31,1266533766,36061
2020,32,208113311.9,36061
2020,41,6743283.384,36061
2020,42,27294598.11,36061
2020,43,239372.7029,36061
2020,51,3808099.087,36061
2020,52,70735712.09,36061
2020,53,4981520.256,36061
2020,54,828394.5688,36061
2020,61,9376780.112,36061
2020,62,28183383.89,36061
2020,11,6419420.4,36063
2020,21,329080107.8,36063
2020,31,727253403.6,36063
2020,32,33938215.54,36063
2020,41,1454784.999,36063
2020,42,70339.13709,36063
2020,43,4872555.864,36063
2020,51,1277706.984,36063
2020,52,33966445.72,36063
2020,53,1473398.584,36063
2020,54,3411749.713,36063
2020,61,4858512.544,36063
2020,62,17181531.46,36063
2020,11,12473389.8,36065
2020,21,510730912.1,36065
