yearID,sourcetypeID,VMT,FIP
2019,62,176772305,36071
2019,11,1154662,36073
2019,21,74117884,36073
2019,31,167131760,36073
2019,32,8147789,36073
2019,41,529902,36073
2019,42,31651,36073
2019,43,1835023,36073
2019,51,254545,36073
2019,52,9788200,36073
2019,53,682334,36073
2019,54,786309,36073
2019,61,2132384,36073
2019,62,7157114,36073
2019,11,3717700,36075
2019,21,281504262,36075
2019,31,694705866,36075
2019,32,29644094,36075
2019,41,1415312,36075
2019,42,72230,36075
2019,43,6439162,36075
2019,51,1651490,36075
2019,52,34283095,36075
2019,53,2448272,36075
2019,54,3371738,36075
2019,61,15277625,36075
2019,62,48209229,36075
2019,11,2447906,36077
2019,21,162661075,36077
2019,31,348221122,36077
2019,32,26532871,36077
2019,41,976068,36077
2019,42,980756,36077
2019,43,3235502,36077
2019,51,1199534,36077
2019,52,23147981,36077
2019,53,1498012,36077
2019,54,1659411,36077
2019,61,9454846,36077
2019,62,30807270,36077
2019,11,3249596,36079
2019,21,407675731,36079
2019,31,667182394,36079
2019,32,47697506,36079
2019,41,113369,36079
2019,42,1746374,36079
2019,43,7016414,36079
2019,51,1816213,36079
2019,52,36960608,36079
2019,53,2437255,36079
2019,54,1017849,36079
2019,61,15345951,36079
2019,62,51654231,36079
2019,11,31353094,36081
2019,21,2767244927,36081
2019,31,3840605172,36081
2019,32,538202463,36081
2019,41,69366549,36081
2019,42,14847683,36081
2019,43,65725142,36081
2019,51,9512617,36081
2019,52,248867557,36081
2019,53,19030785,36081
2019,54,1067706,36081
2019,61,31195212,36081
2019,62,96929918,36081
2019,11,7296135,36083
2019,21,435739101,36083
2019,31,756209262,36083
2019,32,43629128,36083
2019,41,2367292,36083
2019,42,87691,36083
2019,43,6198182,36083
2019,51,1749884,36083
2019,52,42134559,36083
2019,53,2697680,36083
2019,54,2766751,36083
2019,61,10180016,36083
2019,62,33231016,36083
2019,11,9640931,36085
2019,21,736108660,36085
2019,31,1173435247,36085
2019,32,53344250,36085
2019,41,11828896,36085
2019,42,0,36085
2019,43,31905066,36085
2019,51,5617184,36085
2019,52,66235795,36085
2019,53,5070965,36085
2019,54,1680247,36085
2019,61,7863690,36085
2019,62,24842925,36085
2019,11,6567663,36087
2019,21,974802309,36087
2019,31,1378931633,36087
2019,32,116426277,36087
2019,41,4479150,36087
2019,42,3345911,36087
