YearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate,FIP
2022,42,0,311,0,36055
2022,43,0,2794,0,36055
2022,51,0,247,0,36055
2022,52,0,10031,0,36055
2022,53,0,454,0,36055
2022,54,0,1368,0,36055
2022,61,0,394,0,36055
2022,62,0,498,0,36055
2022,11,0,2240,0,36057
2022,21,0,11860,0,36057
2022,31,0,23789,0,36057
2022,32,0,1251,0,36057
2022,41,0,60,0,36057
2022,42,0,7,0,36057
2022,43,0,158,0,36057
2022,51,0,47,0,36057
2022,52,0,1457,0,36057
2022,53,0,67,0,36057
2022,54,0,232,0,36057
2022,61,0,225,0,36057
2022,62,0,298,0,36057
2022,11,0,15429,0,36059
2022,21,0,360955,0,36059
2022,31,0,577265,0,36059
2022,32,0,39197,0,36059
2022,41,0,359,0,36059
2022,42,0,499,0,36059
2022,43,0,2827,0,36059
2022,51,0,439,0,36059
2022,52,0,19173,0,36059
2022,53,0,865,0,36059
2022,54,0,687,0,36059
2022,61,0,377,0,36059
2022,62,0,527,0,36059
2022,11,0,5608,0,36061
2022,21,0,82582,0,36061
2022,31,0,136204,0,36061
2022,32,0,19559,0,36061
2022,41,0,479,0,36061
2022,42,0,1141,0,36061
2022,43,0,36,0,36061
2022,51,0,177,0,36061
2022,52,0,4532,0,36061
2022,53,0,207,0,36061
2022,54,0,246,0,36061
2022,61,0,162,0,36061
2022,62,0,224,0,36061
2022,11,0,6639,0,36063
2022,21,0,47347,0,36063
2022,31,0,101001,0,36063
2022,32,0,4260,0,36063
2022,41,0,210,0,36063
2022,42,0,81,0,36063
2022,43,0,589,0,36063
2022,51,0,73,0,36063
2022,52,0,3812,0,36063
2022,53,0,172,0,36063
2022,54,0,602,0,36063
2022,61,0,90,0,36063
2022,62,0,136,0,36063
2022,11,0,6551,0,36065
2022,21,0,50908,0,36065
2022,31,0,98464,0,36065
2022,32,0,5491,0,36065
2022,41,0,86,0,36065
2022,42,0,23,0,36065
2022,43,0,1071,0,36065
2022,51,0,135,0,36065
2022,52,0,4438,0,36065
2022,53,0,202,0,36065
2022,54,0,644,0,36065
2022,61,0,388,0,36065
2022,62,0,524,0,36065
2022,11,0,9902,0,36067
2022,21,0,100861,0,36067
2022,31,0,199137,0,36067
2022,32,0,16659,0,36067
2022,41,0,217,0,36067
2022,42,0,223,0,36067
2022,43,0,1338,0,36067
2022,51,0,209,0,36067
2022,52,0,10774,0,36067
2022,53,0,459,0,36067
2022,54,0,667,0,36067
2022,61,0,601,0,36067
2022,62,0,818,0,36067
2022,11,0,3539,0,36069
2022,21,0,25759,0,36069
2022,31,0,56657,0,36069
2022,32,0,3890,0,36069
2022,41,0,34,0,36069
2022,42,0,84,0,36069
2022,43,0,384,0,36069
2022,51,0,83,0,36069
2022,52,0,3118,0,36069
2022,53,0,142,0,36069
2022,54,0,447,0,36069
2022,61,0,199,0,36069
2022,62,0,265,0,36069
2022,11,0,8836,0,36071
2022,21,0,100757,0,36071
2022,31,0,164114,0,36071
2022,32,0,11873,0,36071
2022,41,0,262,0,36071
2022,42,0,295,0,36071
2022,43,0,1421,0,36071
2022,51,0,248,0,36071
2022,52,0,8291,0,36071
2022,53,0,370,0,36071
2022,54,0,858,0,36071
2022,61,0,786,0,36071
2022,62,0,1136,0,36071
2022,11,0,1547,0,36073
2022,21,0,7964,0,36073
2022,31,0,19770,0,36073
2022,32,0,965,0,36073
2022,41,0,32,0,36073
2022,42,0,18,0,36073
2022,43,0,158,0,36073
2022,51,0,21,0,36073
2022,52,0,1138,0,36073
2022,53,0,52,0,36073
2022,54,0,144,0,36073
2022,61,0,34,0,36073
2022,62,0,46,0,36073
2022,11,0,4951,0,36075
2022,21,0,22779,0,36075
2022,31,0,60161,0,36075
2022,32,0,2460,0,36075
2022,41,0,23,0,36075
2022,42,0,67,0,36075
2022,43,0,532,0,36075
2022,51,0,72,0,36075
2022,52,0,2773,0,36075
2022,53,0,118,0,36075
2022,54,0,551,0,36075
2022,61,0,224,0,36075
2022,62,0,308,0,36075
2022,11,0,2221,0,36077
2022,21,0,12013,0,36077
2022,31,0,28813,0,36077
2022,32,0,1883,0,36077
2022,41,0,14,0,36077
2022,42,0,28,0,36077
2022,43,0,180,0,36077
2022,51,0,47,0,36077
2022,52,0,1681,0,36077
2022,53,0,76,0,36077
2022,54,0,267,0,36077
2022,61,0,142,0,36077
2022,62,0,208,0,36077
2022,11,0,2796,0,36079
2022,21,0,29617,0,36079
2022,31,0,51149,0,36079
2022,32,0,3365,0,36079
2022,41,0,14,0,36079
2022,42,0,79,0,36079
2022,43,0,364,0,36079
2022,51,0,69,0,36079
2022,52,0,2546,0,36079
2022,53,0,116,0,36079
2022,54,0,189,0,36079
2022,61,0,213,0,36079
2022,62,0,304,0,36079
2022,11,0,12982,0,36081
2022,21,0,297824,0,36081
2022,31,0,448709,0,36081
2022,32,0,50042,0,36081
2022,41,0,395,0,36081
2022,42,0,2931,0,36081
2022,43,0,2220,0,36081
2022,51,0,442,0,36081
2022,52,0,17798,0,36081
2022,53,0,799,0,36081
2022,54,0,249,0,36081
2022,61,0,477,0,36081
2022,62,0,643,0,36081
2022,11,0,4938,0,36083
2022,21,0,37834,0,36083
2022,31,0,71463,0,36083
2022,32,0,3643,0,36083
2022,41,0,54,0,36083
2022,42,0,67,0,36083
