YearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate,FIP
2019,62,0,412,0,36111
2019,11,0,2820,0,36113
2019,21,0,18569,0,36113
2019,31,0,32944,0,36113
2019,32,0,2738,0,36113
2019,41,0,23,0,36113
2019,42,0,20,0,36113
2019,43,0,182,0,36113
2019,51,0,44,0,36113
2019,52,0,1516,0,36113
2019,53,0,67,0,36113
2019,54,0,316,0,36113
2019,61,0,105,0,36113
2019,62,0,225,0,36113
2019,11,0,3099,0,36115
2019,21,0,15346,0,36115
2019,31,0,31096,0,36115
2019,32,0,1421,0,36115
2019,41,0,5,0,36115
2019,42,0,1,0,36115
2019,43,0,201,0,36115
2019,51,0,39,0,36115
2019,52,0,1807,0,36115
2019,53,0,80,0,36115
2019,54,0,199,0,36115
2019,61,0,29,0,36115
2019,62,0,61,0,36115
2019,11,0,4082,0,36117
2019,21,0,25431,0,36117
2019,31,0,45087,0,36117
2019,32,0,2139,0,36117
2019,41,0,9,0,36117
2019,42,0,0,0,36117
2019,43,0,407,0,36117
2019,51,0,42,0,36117
2019,52,0,2178,0,36117
2019,53,0,97,0,36117
2019,54,0,345,0,36117
2019,61,0,49,0,36117
2019,62,0,105,0,36117
2019,11,0,12549,0,36119
2019,21,0,270138,0,36119
2019,31,0,344712,0,36119
2019,32,0,29382,0,36119
2019,41,0,273,0,36119
2019,42,0,288,0,36119
2019,43,0,2829,0,36119
2019,51,0,401,0,36119
2019,52,0,13488,0,36119
2019,53,0,595,0,36119
2019,54,0,462,0,36119
2019,61,0,1118,0,36119
2019,62,0,2469,0,36119
2019,11,0,1787,0,36121
2019,21,0,8529,0,36121
2019,31,0,20875,0,36121
2019,32,0,1204,0,36121
2019,41,0,2,0,36121
2019,42,0,4,0,36121
2019,43,0,88,0,36121
2019,51,0,23,0,36121
2019,52,0,1440,0,36121
2019,53,0,64,0,36121
2019,54,0,125,0,36121
2019,61,0,31,0,36121
2019,62,0,68,0,36121
2019,11,0,949,0,36123
2019,21,0,5117,0,36123
2019,31,0,11437,0,36123
2019,32,0,604,0,36123
2019,41,0,13,0,36123
2019,42,0,0,0,36123
2019,43,0,70,0,36123
2019,51,0,16,0,36123
2019,52,0,721,0,36123
2019,53,0,32,0,36123
2019,54,0,102,0,36123
2019,61,0,11,0,36123
2019,62,0,31,0,36123
