sourceTypeID,monthID,monthVMTFraction,FIP
52,6,0.092876679,36009
52,7,0.09940292,36009
52,8,0.099809428,36009
52,9,0.090019022,36009
52,10,0.086830627,36009
52,11,0.078054173,36009
52,12,0.073038264,36009
53,1,0.067386077,36009
53,2,0.070841626,36009
53,3,0.07344932,36009
53,4,0.080053878,36009
53,5,0.088237988,36009
53,6,0.092876679,36009
53,7,0.09940292,36009
53,8,0.099809428,36009
53,9,0.090019022,36009
53,10,0.086830627,36009
53,11,0.078054173,36009
53,12,0.073038264,36009
54,1,0.067386077,36009
54,2,0.070841626,36009
54,3,0.07344932,36009
54,4,0.080053878,36009
54,5,0.088237988,36009
54,6,0.092876679,36009
54,7,0.09940292,36009
54,8,0.099809428,36009
54,9,0.090019022,36009
54,10,0.086830627,36009
54,11,0.078054173,36009
54,12,0.073038264,36009
61,1,0.066881845,36009
61,2,0.070352181,36009
61,3,0.072979661,36009
61,4,0.079802634,36009
61,5,0.088319395,36009
61,6,0.093136815,36009
61,7,0.100303854,36009
61,8,0.100685502,36009
61,9,0.090259381,36009
61,10,0.086852452,36009
61,11,0.077802998,36009
61,12,0.07262328,36009
62,1,0.066881845,36009
62,2,0.070352181,36009
62,3,0.072979661,36009
62,4,0.079802634,36009
62,5,0.088319395,36009
62,6,0.093136815,36009
62,7,0.100303854,36009
62,8,0.100685502,36009
62,9,0.090259381,36009
62,10,0.086852452,36009
62,11,0.077802998,36009
62,12,0.07262328,36009
11,1,0.0262019,36011
11,2,0.0236956,36011
11,3,0.0583276,36011
11,4,0.100706,36011
11,5,0.119389,36011
11,6,0.126908,36011
11,7,0.133288,36011
11,8,0.134883,36011
11,9,0.113238,36011
11,10,0.0950103,36011
11,11,0.0442014,36011
11,12,0.0241513,36011
21,1,0.067983095,36011
21,2,0.071421136,36011
21,3,0.074005403,36011
21,4,0.080351355,36011
21,5,0.088141601,36011
21,6,0.092568673,36011
21,7,0.098336199,36011
21,8,0.098772142,36011
21,9,0.089734433,36011
21,10,0.086804785,36011
21,11,0.078351567,36011
21,12,0.07352961,36011
31,1,0.067983095,36011
31,2,0.071421136,36011
31,3,0.074005403,36011
31,4,0.080351355,36011
31,5,0.088141601,36011
31,6,0.092568673,36011
31,7,0.098336199,36011
31,8,0.098772142,36011
31,9,0.089734433,36011
31,10,0.086804785,36011
31,11,0.078351567,36011
31,12,0.07352961,36011
32,1,0.067983095,36011
32,2,0.071421136,36011
32,3,0.074005403,36011
32,4,0.080351355,36011
32,5,0.088141601,36011
32,6,0.092568673,36011
32,7,0.098336199,36011
32,8,0.098772142,36011
32,9,0.089734433,36011
32,10,0.086804785,36011
32,11,0.078351567,36011
32,12,0.07352961,36011
41,1,0.068119131,36011
41,2,0.071553183,36011
41,3,0.074132112,36011
41,4,0.080419138,36011
41,5,0.088119639,36011
41,6,0.092498491,36011
41,7,0.098093137,36011
41,8,0.098535787,36011
41,9,0.089669587,36011
41,10,0.086798896,36011
41,11,0.078419331,36011
41,12,0.073641568,36011
42,1,0.068119131,36011
42,2,0.071553183,36011
42,3,0.074132112,36011
42,4,0.080419138,36011
42,5,0.088119639,36011
42,6,0.092498491,36011
42,7,0.098093137,36011
42,8,0.098535787,36011
42,9,0.089669587,36011
42,10,0.086798896,36011
42,11,0.078419331,36011
42,12,0.073641568,36011
43,1,0.068119131,36011
43,2,0.071553183,36011
43,3,0.074132112,36011
43,4,0.080419138,36011
43,5,0.088119639,36011
43,6,0.092498491,36011
43,7,0.098093137,36011
43,8,0.098535787,36011
43,9,0.089669587,36011
43,10,0.086798896,36011
43,11,0.078419331,36011
43,12,0.073641568,36011
51,1,0.067287748,36011
51,2,0.070746181,36011
51,3,0.073357734,36011
51,4,0.080004884,36011
51,5,0.088253863,36011
51,6,0.092927407,36011
51,7,0.099578608,36011
51,8,0.099980268,36011
51,9,0.090065893,36011
51,10,0.086834883,36011
51,11,0.078005192,36011
51,12,0.072957339,36011
52,1,0.067287748,36011
52,2,0.070746181,36011
52,3,0.073357734,36011
52,4,0.080004884,36011
52,5,0.088253863,36011
52,6,0.092927407,36011
52,7,0.099578608,36011
52,8,0.099980268,36011
52,9,0.090065893,36011
52,10,0.086834883,36011
52,11,0.078005192,36011
52,12,0.072957339,36011
53,1,0.067287748,36011
53,2,0.070746181,36011
53,3,0.073357734,36011
53,4,0.080004884,36011
53,5,0.088253863,36011
53,6,0.092927407,36011
53,7,0.099578608,36011
53,8,0.099980268,36011
53,9,0.090065893,36011
53,10,0.086834883,36011
53,11,0.078005192,36011
53,12,0.072957339,36011
