OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,SHAPEAREA,SHAPELEN
17202,NY119,3,HnD,309711,333405.287571292,5350.60295535196
17203,NY119,3,UwB,309688,2109354.83097994,13215.9456200122
17204,NY119,3,RhB,309735,1387758.97920311,9621.3528312685
17205,NY119,3,UlC,309679,561679.115573725,4185.00676876108
17206,NY119,3,SuB,309671,236954.636321466,2551.42110622779
17207,NY119,3,SuB,309671,105913.670566012,1635.21245316745
17208,NY119,3,RdB,309732,44517.7621719222,1004.13337620337
17209,NY119,3,CsD,309704,118685.359379193,1666.34505546337
17210,NY119,3,UwB,309688,96905.1118006853,1410.03998164801
17211,NY119,3,HrF,309712,213756.079785167,2735.59463315914
17212,NY119,3,RdB,309732,110245.961319579,1783.72451692964
17213,NY119,3,CsD,309704,277529.618287911,4170.30638877655
17214,NY119,3,CsD,309704,385547.09165656,4472.68431929497
17215,NY119,3,RdB,309732,192264.764398423,2878.48932468653
17216,NY119,3,CrC,309703,195005.816327888,1887.46001445151
17217,NY119,3,W,309689,38308.9645022276,738.812596837127
17218,NY119,3,UhD,309678,439300.663783827,3387.4911460317
17219,NY119,3,ClB,309698,385629.809167291,4509.21032920039
17220,NY119,3,Sh,309743,166733.079212184,2212.9635511019
17221,NY119,3,Uf,309675,172019.979264019,1601.37045895067
17222,NY119,3,SuB,309671,120709.575422779,1632.29524139035
17223,NY119,3,RhD,309737,159592.648240537,1925.36269704306
17224,NY119,3,RhB,309735,1354749.26161382,10650.6816820292
17225,NY119,3,CrC,309703,321478.694586487,2744.52222427207
17226,NY119,3,CsD,309704,914309.419094505,8288.93745990289
17227,NY119,3,CsD,309704,1521102.90190429,10978.0913507044
17228,NY119,3,W,309689,220248.275002422,1815.1903796577
17229,NY119,3,Uc,309673,432269.194748571,5474.37052120629
17230,NY119,3,RhC,309736,202517.598975811,2498.21083642873
17231,NY119,3,Sh,309743,40702.0684127592,889.712732666439
17232,NY119,3,CsD,309704,190335.759393783,2824.33018396577
17233,NY119,3,ClD,309700,243426.571510558,2622.22612383471
17234,NY119,3,PnC,309722,79864.5961440348,1482.742496035
17235,NY119,3,WdB,309691,130663.382408438,1469.67631254425
17236,NY119,3,ClC,309699,143327.174159509,1493.17953948926
17237,NY119,3,HnC,309710,383834.327136175,3009.49425404933
17238,NY119,3,ChE,309697,55703.1432999295,1008.39563169206
17239,NY119,3,CrC,309703,198845.680835779,2106.98660779121
17240,NY119,3,LeB,309718,246028.109403976,3803.5646416388
17241,NY119,3,RhD,309737,353395.443184089,4202.15376185505
17242,NY119,3,SuB,309671,184194.083833201,2642.04633668444
17243,NY119,3,HrF,309712,142764.392141042,2588.18013513849
17244,NY119,3,RgB,309733,289884.539760611,3991.14311714936
17245,NY119,3,CtC,309705,391730.424815968,2501.43678116882
17246,NY119,3,LcA,309716,23221.5670796151,946.972157515432
17247,NY119,3,ChB,309694,363628.383562052,3326.40650303633
17248,NY119,3,PnD,309723,923320.41274986,5163.42718332915
17249,NY119,3,LcB,309717,97757.3196503692,1819.79402168627
17250,NY119,3,Sh,309743,152742.493009527,2435.35569798531
17251,NY119,3,CrC,309703,491239.496957738,4646.40787992771
17252,NY119,3,CtC,309705,451559.24389889,4062.60507530993
17253,NY119,3,ChB,309694,104471.449946071,1389.84948498201
17254,NY119,3,Pa,309719,1088938.90262015,9553.16072576875
17255,NY119,3,UlC,309679,207435.4129994,2021.06090451514
17256,NY119,3,UpD,309684,408209.459275623,3986.09003614084
17257,NY119,3,PnC,309722,498103.688786905,6886.81803819275
17258,NY119,3,RdB,309732,283887.689109111,3646.34700762837
17259,NY119,3,CsD,309704,189968.84209499,2252.59561756605
17260,NY119,3,Ub,309672,52250.3576340676,892.333828755654
17261,NY119,3,ChC,309695,482861.108258711,5243.46902567145
17262,NY119,3,Sh,309743,70748.1965947879,1173.97342005835
17263,NY119,3,Pa,309719,176764.65212569,2007.31513085997
17264,NY119,3,CuD,309706,165140.92208342,2461.57464651958
17265,NY119,3,CsD,309704,200312.754137427,3016.95737382692
17266,NY119,3,Ub,309672,220685.471214583,2055.28791314481
17267,NY119,3,RgB,309733,62345.8094014335,1061.87626310816
17268,NY119,3,CsD,309704,703750.681389461,4802.95746987109
17269,NY119,3,CsD,309704,523025.827630182,3225.29527683349
17270,NY119,3,CsD,309704,349003.987053471,3251.21506080069
17271,NY119,3,CrC,309703,60238.6531472855,1029.53243593038
17272,NY119,3,WdB,309691,158254.587598926,1994.62260959804
17273,NY119,3,PnC,309722,1595529.2888879,13287.1694441109
17274,NY119,3,WdB,309691,79514.1583294849,1060.88690025918
17275,NY119,3,Pa,309719,65348.270814333,1462.16397076811
17276,NY119,3,CsD,309704,385048.624648032,5024.72612891042
17277,NY119,3,CrC,309703,44383.1090047567,837.392692752058
17278,NY119,3,ChC,309695,64469.8905292059,1296.99096701033
17279,NY119,3,CrC,309703,128805.614133582,1466.51907384891
17280,NY119,3,RdB,309732,206695.427508795,3389.59940086917
17281,NY119,3,ChD,309696,93789.1922692244,1626.98022958534
17282,NY119,3,RdB,309732,291599.366118036,5848.39324287806
17283,NY119,3,PnB,309721,1375198.50690793,6273.77213403741
17284,NY119,3,W,309689,184953.883296128,1717.52732565424
17285,NY119,3,CsD,309704,77868.316996398,1751.29709369688
17286,NY119,3,ChD,309696,70104.9717647348,1245.53088159392
17287,NY119,3,PoC,309725,237883.675612184,2372.20849500371
17288,NY119,3,CrC,309703,380445.252970338,2343.91776958792
17289,NY119,3,CuD,309706,208085.514778497,3602.4311257312
17290,NY119,3,Sm,309744,109424.355140777,2412.09473343842
17291,NY119,3,RdB,309732,338701.293282004,4355.35203518029
17292,NY119,3,ChC,309695,293274.501663587,2556.4962319907
17293,NY119,3,CsD,309704,418470.535787868,4176.6233231605
17294,NY119,3,HnC,309710,170767.538085097,1805.04433958766
17295,NY119,3,Ce,309693,398858.235925958,3479.83637627178
17296,NY119,3,RhE,309738,38457.8053410476,1112.13836719127
17297,NY119,3,LcB,309717,325316.316991523,3959.17034075356
17298,NY119,3,WdB,309691,1130081.49465487,8840.1283794755
17299,NY119,3,LeB,309718,130387.670137849,1466.87226977098
17300,NY119,3,WdA,309690,155642.286027179,1509.51231166206
17301,NY119,3,PnB,309721,166410.89040033,2521.23132609322
17302,NY119,3,CrC,309703,211115.316347845,2531.51242619237
17303,NY119,3,W,309689,10722.322867662,434.748579973687
17304,NY119,3,CrC,309703,272121.415109987,2778.93678620488
17305,NY119,3,PnB,309721,583565.106937948,4710.32953503467
17306,NY119,3,PnB,309721,1706499.51896204,11926.0315644222
17307,NY119,3,Ub,309672,269245.092715687,2149.4942930841
17308,NY119,3,ChE,309697,171275.145150409,2857.3041137796
17309,NY119,3,UpC,309683,221346.122189508,3497.51055924589
17310,NY119,3,LeB,309718,82680.9182978965,1536.58812758409
17311,NY119,3,CsD,309704,161710.26848804,2292.47291893818
17312,NY119,3,ChC,309695,359200.502538865,3752.22379034701
17313,NY119,3,WdC,309692,179555.28279204,2516.86249232259
17314,NY119,3,RhB,309735,571107.629622703,5273.5013182416
17315,NY119,3,CrC,309703,109612.727981037,1833.47844275293
17316,NY119,3,CsD,309704,2153948.14053761,15710.3038131716
17317,NY119,3,Ub,309672,90581.14671182,1199.25395072255
17318,NY119,3,PnC,309722,904005.524361572,6790.08852253218
17319,NY119,3,LcA,309716,164454.309886329,1612.42962242473
17320,NY119,3,ChD,309696,122332.096112777,2518.34675044755
17321,NY119,3,ChD,309696,36139.6930627908,781.51988200281
17322,NY119,3,PnC,309722,542700.450832881,4888.28348078808
17323,NY119,3,CsD,309704,549741.005174832,4362.76133926207
17324,NY119,3,ChD,309696,1997436.47353767,10615.5829092865
17325,NY119,3,RhB,309735,468213.226925037,4362.19434487142
17326,NY119,3,CtC,309705,210831.881752574,3168.7680058929
17327,NY119,3,SuB,309671,313495.878903473,4308.31695668176
17328,NY119,3,ChC,309695,214791.902463731,2408.68257068044
17329,NY119,3,WdC,309692,165904.087378008,2764.22807490003
17330,NY119,3,W,309689,201415.98555685,2233.71210124671
17331,NY119,3,ChB,309694,49045.2382693113,985.785410863591
17332,NY119,3,ChD,309696,198896.497151059,2464.8813576365
17333,NY119,3,LcB,309717,603747.290859922,7323.33045692579
17334,NY119,3,CsD,309704,270147.509196284,3264.05400739311
17335,NY119,3,UlC,309679,969039.70911038,5962.2240909616
17336,NY119,3,ChC,309695,602008.031744155,3074.49807246384
17337,NY119,3,PnD,309723,301899.611697461,3288.85572288033
17338,NY119,3,HnB,309709,910869.945830215,6595.82475503455
17339,NY119,3,HrF,309712,1397338.03627566,14780.9182282063
17340,NY119,3,ChB,309694,106045.208393326,1677.78277289466
17341,NY119,3,RdB,309732,39719.3750855391,877.666805359453
17342,NY119,3,CsD,309704,462028.863532459,3618.74015168776
17343,NY119,3,W,309689,310158.977385762,4577.30121903705
17344,NY119,3,PoD,309726,539264.431921504,4418.79239047889
17345,NY119,3,SuB,309671,476017.490981756,4171.40915329563
17346,NY119,3,LcB,309717,108157.363326869,1831.57721821309
17347,NY119,3,W,309689,21621.4101120741,558.197612163438
17348,NY119,3,W,309689,17718.1455851638,578.876725056508
17349,NY119,3,CuD,309706,103305.50609982,1666.34395677187
17350,NY119,3,HnB,309709,355154.061899844,3791.17074262724
17351,NY119,3,LcA,309716,544349.408575787,4752.09076981942
17352,NY119,3,ChC,309695,99038.4449187024,1421.401077434
17353,NY119,3,UpC,309683,1122661.64818187,8998.74754963793
17354,NY119,3,CtC,309705,2417797.61883761,15796.4295176212
17355,NY119,3,UlD,309680,780716.994490822,7202.9886160142
17356,NY119,3,Sh,309743,98480.8830772335,1822.35390234476
17357,NY119,3,CuD,309706,490491.21334036,4775.28666692846
17358,NY119,3,UwB,309688,6550961.77083955,22931.0845762196
17359,NY119,3,W,309689,108752.183633903,1251.27342199101
17360,NY119,3,CsD,309704,147059.7505162,2061.00214867779
17361,NY119,3,ChE,309697,120364.539682766,1719.22513595161
17362,NY119,3,UpC,309683,1650742.43066828,6720.35418935519
17363,NY119,3,CsD,309704,4580910.49983013,20926.4226742646
17364,NY119,3,ClF,309702,4642979.68491724,34280.0818826017
17365,NY119,3,Pw,309729,306111.693420775,4043.24570195733
17366,NY119,3,Ff,309707,661843.301226694,3779.94470478826
17367,NY119,3,SuB,309671,91506.489476966,1712.60427745843
17368,NY119,3,CtC,309705,428653.550646182,2787.44536372557
17369,NY119,3,CsD,309704,2815713.18444991,20415.9387809444
17370,NY119,3,CuD,309706,746535.866872328,7698.48814857209
17371,NY119,3,HrF,309712,85200.086150199,1786.22884666443
17372,NY119,3,PnD,309723,337484.384264275,4510.12607125692
17373,NY119,3,ChB,309694,279928.570804174,2124.31071852595
17374,NY119,3,ClD,309700,148773.962652587,2568.17040835322
17375,NY119,3,CrC,309703,199516.438474155,2305.01666125889
17376,NY119,3,W,309689,343765.511393503,2891.89875466362
17377,NY119,3,Pc,309720,167495.384370912,2160.16887561784
17378,NY119,3,ChC,309695,435358.593384317,5118.32474736009
17379,NY119,3,CrC,309703,474489.215233422,5235.93243003508
17380,NY119,3,CrC,309703,202086.106784185,1941.44658218426
17381,NY119,3,CsD,309704,584299.754303124,8478.51772919945
17382,NY119,3,CrC,309703,278142.369703715,2686.55392123423
17383,NY119,3,W,309689,13970.9813436289,445.056158077057
17384,NY119,3,HnD,309711,57736.808548126,1574.20684378728
17385,NY119,3,HrF,309712,15356.3819227182,579.874708644932
17386,NY119,3,PnD,309723,101079.565823248,1423.50562494721
17387,NY119,3,W,309689,37337.2047923249,845.24374888216
17388,NY119,3,Sh,309743,453380.071579051,3391.60831998716
17389,NY119,3,PnD,309723,272411.353957075,2454.36500899997
17390,NY119,3,LcA,309716,79439.0671113195,1382.81036204716
17391,NY119,3,CuD,309706,108209.013108216,1917.27924529789
17392,NY119,3,HrF,309712,1346663.69591228,10444.8080248258
17393,NY119,3,W,309689,17853.5456259538,518.896852968801
17394,NY119,3,ChC,309695,113038.740088348,1645.20090301166
17395,NY119,3,RdB,309732,47541.2383635593,1145.30142724269
17396,NY119,3,UwB,309688,932402.306862693,6105.92978381441
17397,NY119,3,UpD,309684,1654758.64389853,10970.8823186533
17398,NY119,3,Uf,309675,89485.2138423385,1198.94616815685
17399,NY119,3,UlD,309680,686310.0849675,5231.81542251857
17400,NY119,3,CrC,309703,47453.2439128028,936.192126524077
17401,NY119,3,PnB,309721,562579.065450083,4080.76297510436
17402,NY119,3,SuB,309671,80493.1130557942,1492.45932109843
17403,NY119,3,PnC,309722,671048.775855795,7288.03805905665
17404,NY119,3,CuD,309706,79208.0119352566,1225.69793445784
17405,NY119,3,ChB,309694,170079.679554185,1954.05828881229
17406,NY119,3,W,309689,13127.0497305703,444.625515711018
17407,NY119,3,CsD,309704,27909.1848674572,911.486014534705
17408,NY119,3,ChE,309697,267593.687968375,3048.7337593215
17409,NY119,3,CrC,309703,174267.282057142,2015.52288705909
17410,NY119,3,CsD,309704,163859.775363126,2244.09106555473
17411,NY119,3,SuB,309671,68451.983068145,1228.52005934127
17412,NY119,3,Pa,309719,107542.63377579,1543.645779046
17413,NY119,3,Pw,309729,70650.5546842353,1276.25631785543
17414,NY119,3,CtC,309705,696954.387944,4297.74659812298
17415,NY119,3,Sh,309743,31390.5621967602,884.287307280954
17416,NY119,3,CrC,309703,52337.7257105527,1184.77034772685
17417,NY119,3,CsD,309704,98946.8743941237,1847.65681990729
17418,NY119,3,LeB,309718,33370.0161387269,1030.12754789492
17419,NY119,3,Uc,309673,47481.0835665744,833.94642411174
17420,NY119,3,CtC,309705,271928.309253341,2247.2704285543
17421,NY119,3,PnC,309722,149034.093364205,2357.99821318747
17422,NY119,3,UpB,309682,220588.10518193,1977.63668960269
17423,NY119,3,LeB,309718,121057.751172653,2130.45013807048
17424,NY119,3,Sh,309743,418869.720328511,4034.81947684723
17425,NY119,3,CrC,309703,62205.8477783248,1015.30307242955
17426,NY119,3,LcB,309717,529648.670233353,5960.10140089551
17427,NY119,3,CtC,309705,339749.778204821,3161.64855343694
17428,NY119,3,UrB,309685,182863.184739504,2806.68291070374
17429,NY119,3,PnB,309721,7079436.83767341,22062.1055627055
17430,NY119,3,Pw,309729,900659.850408726,7547.86525313401
17431,NY119,3,Sh,309743,146375.235805903,2957.93106856171
17432,NY119,3,Sh,309743,116826.846791626,1565.66793173555
17433,NY119,3,PnD,309723,76995.1314503723,1428.37699807825
17434,NY119,3,CsD,309704,778624.33297774,5485.47595486323
17435,NY119,3,HrF,309712,1666850.56866146,15507.4522143382
17436,NY119,3,UwB,309688,289210.605189723,2401.66026940115
17437,NY119,3,WdB,309691,326175.504519597,2233.52310269849
17438,NY119,3,CrC,309703,585875.91426538,3969.86594462381
17439,NY119,3,SuB,309671,268483.832939497,3154.89242042852
17440,NY119,3,SuB,309671,73432.1626584576,1373.31042909497
17441,NY119,3,RdA,309731,181583.752999951,1908.9376895175
17442,NY119,3,Ub,309672,941254.715287571,4442.89086039928
17443,NY119,3,W,309689,42970.2602389787,959.188669309177
17444,NY119,3,HrF,309712,794357.919981492,7606.45487359256
17445,NY119,3,Uc,309673,5652808.04381711,29210.2122646595
17446,NY119,3,UwB,309688,776426.08966515,3518.45952406491
17447,NY119,3,Sh,309743,368853.59620264,4333.43577568035
17448,NY119,3,PnC,309722,2379546.02486819,17725.0830892557
17449,NY119,3,Ub,309672,139331.556039547,1806.46404655587
17450,NY119,3,W,309689,17512.3730175222,514.819046146525
17451,NY119,3,PnC,309722,2445915.77515507,17703.2022533808
17452,NY119,3,WdA,309690,724211.5621386,3856.61139647783
17453,NY119,3,PnB,309721,858241.840745116,4201.16288602361
17454,NY119,3,PnD,309723,948894.74448932,8047.28470169475
17455,NY119,3,Sm,309744,732459.844028684,13201.9540509316
17456,NY119,3,CsD,309704,196366.810123135,2891.99421158859
17457,NY119,3,CrC,309703,22858840.0848578,114670.217953773
17458,NY119,3,CtC,309705,729263.460460297,5947.52434560612
17459,NY119,3,ChB,309694,945131.268803025,8511.23042477134
17460,NY119,3,Sh,309743,43058.3680122741,990.576803061575
17461,NY119,3,SuB,309671,49496.5264633463,958.12297897575
17462,NY119,3,SuB,309671,598813.351404857,6639.20632956665
17463,NY119,3,ChC,309695,176982.12918373,2455.97312110754
17464,NY119,3,ChD,309696,213876.342246937,2427.31549166771
17465,NY119,3,CsD,309704,183046.755674302,3013.98764558864
17466,NY119,3,CrC,309703,310030.086595834,3840.91110733561
17467,NY119,3,PnC,309722,271655.464801424,3339.34987354396
17468,NY119,3,RdB,309732,165233.936007637,2031.46466140864
17469,NY119,3,ChE,309697,143976.959610737,2110.67156107553
17470,NY119,3,PnB,309721,568246.828531279,4491.49347969813
17471,NY119,3,ChE,309697,777668.39602326,6629.28213212134
17472,NY119,3,PnC,309722,230398.180093489,3299.47695776979
17473,NY119,3,SuB,309671,479679.679206312,5721.91289837913
17474,NY119,3,ChB,309694,321339.686919025,2695.37921314885
17475,NY119,3,ChC,309695,61738.7124960682,961.105222508764
17476,NY119,3,UhC,309677,133257.222784819,2376.36616680107
17477,NY119,3,ClC,309699,123067.218996323,1551.70894470878
17478,NY119,3,CuD,309706,166039.688238134,2536.13784128575
17479,NY119,3,KnB,309714,184733.870339819,2181.25493040906
17480,NY119,3,LeB,309718,411078.894138746,4751.97867358446
17481,NY119,3,ClC,309699,25053.399590124,688.467628222416
17482,NY119,3,CrC,309703,456397.370970898,3028.55828334102
17483,NY119,3,CuD,309706,241349.690303656,2253.39907432403
17484,NY119,3,SuB,309671,166208.021984326,2791.61182741746
17485,NY119,3,HrF,309712,374309.175855546,4267.08281986984
17486,NY119,3,CsD,309704,381235.755025228,3579.21282604114
17487,NY119,3,Ff,309707,4006338.65984114,25617.4677405694
17488,NY119,3,LeB,309718,55944.8563114326,1123.85329108664
17489,NY119,3,CrC,309703,378794.925544899,3277.98119433784
17490,NY119,3,W,309689,14573.5469215365,462.469918213334
17491,NY119,3,RdA,309731,77807.9200154031,1071.81507425859
17492,NY119,3,Ub,309672,205005.475133535,1878.70573771787
17493,NY119,3,ChC,309695,20174.3591477807,579.302905180058
17494,NY119,3,PnD,309723,555628.574271014,8190.31932566773
17495,NY119,3,CuD,309706,480666.675662862,6098.83240021953
17496,NY119,3,CsD,309704,142886.511878225,2475.58696331241
17497,NY119,3,CrC,309703,178633.939747346,1854.94930990627
17498,NY119,3,Pa,309719,188731.441505586,2291.01106008207
17499,NY119,3,ChC,309695,190392.025727415,2144.71270173834
17500,NY119,3,CtC,309705,408592.549172567,3337.87821424069
17501,NY119,3,Pt,309727,127884.303242162,2566.60446838032
17502,NY119,3,LeB,309718,132058.527958136,2172.43529710082
17503,NY119,3,UhD,309678,324253.816394183,3111.53787770905
17504,NY119,3,PnB,309721,1850874.22107808,8902.77374169945
17505,NY119,3,PnB,309721,190777.033841595,2341.74988287907
17506,NY119,3,LcA,309716,345215.998404645,3078.33849893416
17507,NY119,3,RhD,309737,69051.8967068019,1375.89053163863
17508,NY119,3,W,309689,3125960.43732368,27159.817075807
17509,NY119,3,RdB,309732,134995.452251531,2269.52887462295
17510,NY119,3,PnB,309721,105593.658156104,1274.4440870794
17511,NY119,3,CrC,309703,266082.210946453,1987.93175123563
17512,NY119,3,CuD,309706,35411.2564512896,1599.12773442041
17513,NY119,3,CrC,309703,397913.491078066,2702.93565594769
17514,NY119,3,WdB,309691,749444.314593041,8426.84121164941
17515,NY119,3,W,309689,14570.2031745119,532.709259478798
17516,NY119,3,W,309689,224448.578004655,1906.42265464706
17517,NY119,3,Ce,309693,544862.858079634,3319.25996518133
17518,NY119,3,WdB,309691,158383.525291198,2225.32557020344
17519,NY119,3,Pa,309719,91611.7402518011,1776.46549774129
17520,NY119,3,WdB,309691,1265443.55796227,6667.00038445098
17521,NY119,3,LeB,309718,269441.434752746,3237.79743585211
17522,NY119,3,PnD,309723,194344.535478626,2160.51894052518
17523,NY119,3,WdC,309692,59224.7623123124,1085.44246459575
17524,NY119,3,ChE,309697,102374.675846146,1674.31367969605
17525,NY119,3,SuB,309671,115962.557109613,1543.25820915978
17526,NY119,3,SuB,309671,177774.591907734,2596.29952650909
17527,NY119,3,ChB,309694,128569.507765223,1596.07253445081
17528,NY119,3,Sm,309744,70552.3860879913,1130.24210345509
17529,NY119,3,ChB,309694,170204.082452042,1541.99047041477
17530,NY119,3,CtC,309705,2437194.86592568,14968.5187022489
17531,NY119,3,CuD,309706,181771.402471608,2070.59676871622
17532,NY119,3,WdB,309691,441435.841700184,4493.28697016306
17533,NY119,3,CrC,309703,390909.80725475,4813.44114354002
17534,NY119,3,CrC,309703,123439.2432086,2242.55033521382
17535,NY119,3,HrF,309712,501557.45736997,4926.82106680139
17536,NY119,3,CrC,309703,1039866.55550363,4468.16694023248
17537,NY119,3,CsD,309704,188072.207707137,1945.92826349478
17538,NY119,3,Ce,309693,1503186.30601123,5930.57382113556
17539,NY119,3,CrC,309703,853924.592079047,5024.63639321803
17540,NY119,3,Uc,309673,816891.205927368,6937.17952656676
17541,NY119,3,Ub,309672,135154.531002858,1755.504513172
17542,NY119,3,CsD,309704,265842.851136586,3265.6739772349
17543,NY119,3,ChB,309694,85115.4534814245,1502.08164462999
17544,NY119,3,ChE,309697,77488.6856746435,1782.03231545075
17545,NY119,3,Ip,309713,129280.484865562,1552.56176838832
17546,NY119,3,Uf,309675,197823.749356049,1911.55336743905
17547,NY119,3,RhD,309737,199757.353899212,2395.15998138818
17548,NY119,3,RgB,309733,476500.400312585,6037.95919649137
17549,NY119,3,W,309689,24776.6192848397,662.977331613843
17550,NY119,3,PnB,309721,165658.626423627,1917.41848173611
17551,NY119,3,CsD,309704,93338.6462554665,1942.58332014503
17552,NY119,3,HnC,309710,116221.54100861,2095.39355364665
17553,NY119,3,WdB,309691,28173.9432751472,784.83194667993
17554,NY119,3,CuD,309706,7130665.16613167,46059.6931242741
17555,NY119,3,HnD,309711,32973.6502068158,854.641038521721
17556,NY119,3,CrC,309703,2667244.13913324,15346.7943096274
17557,NY119,3,PnD,309723,184374.47079589,2442.61903515978
17558,NY119,3,ChB,309694,85740.6073405629,1369.41062796224
17559,NY119,3,W,309689,109019.835563177,1333.19136360738
17560,NY119,3,ChD,309696,93404.6323290545,2188.73363099431
17561,NY119,3,PnB,309721,1141858.83299185,6325.86220853858
17562,NY119,3,PnD,309723,499307.613861343,6010.61901831175
17563,NY119,3,CtC,309705,169037.694991482,1979.58616494519
17564,NY119,3,Pa,309719,167609.9683177,1927.58487863711
17565,NY119,3,PnC,309722,283504.590224797,3100.11473382659
17566,NY119,3,CsD,309704,347559.717588868,3876.30059120593
17567,NY119,3,ChC,309695,289260.628793084,2787.7716929223
17568,NY119,3,PnB,309721,4381025.57644843,23951.9871471478
17569,NY119,3,SuB,309671,134840.005262307,2201.27152492468
17570,NY119,3,Pw,309729,142331.037339601,1500.75176066934
17571,NY119,3,WdC,309692,202840.067610931,2475.71118741593
17572,NY119,3,RhD,309737,78601.5134362766,1191.30752531299
17573,NY119,3,RgB,309733,301306.207149095,3324.49016309456
17574,NY119,3,PnD,309723,112865.489171544,2488.05168253918
17575,NY119,3,HnC,309710,193189.297130625,1813.94066395793
17576,NY119,3,Ub,309672,142401.29736607,1717.47299565461
17577,NY119,3,RdA,309731,259429.644664518,2891.61924686445
17578,NY119,3,WdB,309691,492784.299459298,4537.7718054223
17579,NY119,3,RdB,309732,134816.811149067,1880.83791182845
17580,NY119,3,WdA,309690,356841.390044988,3127.04037466826
17581,NY119,3,PnB,309721,2126979.49166044,10133.656159459
17582,NY119,3,ChB,309694,181793.180566893,1736.00432066601
17583,NY119,3,CtC,309705,153769.880353688,1743.76649451775
17584,NY119,3,HrF,309712,404880.338474247,5164.7776390984
17585,NY119,3,CrC,309703,2979254.09335132,23666.0411169539
17586,NY119,3,Ub,309672,487780.417511029,4179.73286535703
17587,NY119,3,CrC,309703,325902.604118069,2259.19706321646
17588,NY119,3,ClF,309702,275593.194474393,3706.79946130749
17589,NY119,3,HnD,309711,133557.513527303,1636.17948586364
17590,NY119,3,PnD,309723,157438.248702327,1839.82889344189
17591,NY119,3,PnC,309722,212222.539661258,3060.18213794347
17592,NY119,3,Ub,309672,351697.66886725,2715.38765282474
17593,NY119,3,CrC,309703,768202.403542992,6280.60365802072
17594,NY119,3,LeB,309718,388061.495199986,4883.00849348882
17595,NY119,3,HnB,309709,34460.5145900384,785.463035461978
17596,NY119,3,Sm,309744,376767.159016432,5558.8159246994
17597,NY119,3,ClE,309701,143566.049106568,1909.28962803983
17598,NY119,3,HrF,309712,539145.288939405,5722.54307546493
17599,NY119,3,Ff,309707,69357.5024203939,1149.40726796136
17600,NY119,3,Sh,309743,171370.60312665,2221.27746604978
17601,NY119,3,ChB,309694,326568.738114189,2828.96167135532
17602,NY119,3,ClE,309701,332348.237757046,3638.6732142013
17603,NY119,3,CsD,309704,224240.855282541,2286.23595056845
17604,NY119,3,ChC,309695,140782.787893395,1605.78129383322
17605,NY119,3,HrF,309712,659543.989806729,6066.96078095163
17606,NY119,3,ChB,309694,347879.388175991,3690.74518218154
17607,NY119,3,SuB,309671,516523.086659382,4739.49001417601
17608,NY119,3,W,309689,24493.4405131429,599.961327603825
17609,NY119,3,CrC,309703,2198839.49937892,7795.71792326781
17610,NY119,3,CsD,309704,105877.799233238,1861.41084462397
17611,NY119,3,CuD,309706,199924.160846767,1836.58949670599
17612,NY119,3,CsD,309704,375898.438071823,4048.18832142402
17613,NY119,3,HrF,309712,204214.431732734,2254.58860771858
17614,NY119,3,W,309689,29682.5341308503,719.061423543875
17615,NY119,3,ChC,309695,120656.87586675,2065.80252712425
17616,NY119,3,CuD,309706,120915.257875242,1684.87650796015
17617,NY119,3,CsD,309704,100186.169409713,1922.36990245719
17618,NY119,3,Ub,309672,792097.125987861,5733.51286074713
17619,NY119,3,Ff,309707,681224.068246042,7101.64900488733
17620,NY119,3,Sh,309743,73621.0385321711,1055.73235097406
17621,NY119,3,Sh,309743,52617.5355959098,924.165165092982
17622,NY119,3,CuD,309706,262530.45435067,1983.24948681308
17623,NY119,3,Pa,309719,44843.5060527813,917.282550080813
17624,NY119,3,Sh,309743,600823.401565188,4621.68324234197
17625,NY119,3,UwB,309688,263276.738690258,2150.51809906538
17626,NY119,3,RdB,309732,197521.030152845,2853.82213531469
17627,NY119,3,UhC,309677,266387.522283338,2293.76807283523
17628,NY119,3,Pa,309719,75707.2904964722,1052.1848418477
17629,NY119,3,WdB,309691,112554.555711247,1921.20679608146
17630,NY119,3,W,309689,18434.4376511939,610.853960974099
17631,NY119,3,RhC,309736,462500.562533567,4022.14235715371
17632,NY119,3,WdB,309691,127334.154139904,1723.71061314121
17633,NY119,3,PnB,309721,605098.706502639,3538.55044833708
17634,NY119,3,CsD,309704,248723.876745724,3409.0938519004
17635,NY119,3,CrC,309703,71728.6153560178,1347.53222623268
17636,NY119,3,ChD,309696,420541.082305481,5445.21217582279
17637,NY119,3,ChC,309695,266091.809148241,2751.1475784067
17638,NY119,3,ChD,309696,49531.8339476506,1435.73393920997
17639,NY119,3,HrF,309712,1128140.14862401,6230.25004283687
17640,NY119,3,UhC,309677,195572.108297221,2195.50589159396
17641,NY119,3,UwB,309688,1379252.32128896,6784.97334831656
17642,NY119,3,W,309689,80987.1838528823,1347.94180371958
17643,NY119,3,CrC,309703,2000793.67794808,8044.37627100198
17644,NY119,3,SuB,309671,405527.132632565,5657.39651948506
17645,NY119,3,UvC,309687,431189.361713428,3777.36064563024
17646,NY119,3,CsD,309704,260386.909900393,2593.42846171056
17647,NY119,3,Ub,309672,885198.361862342,5649.06204374267
17648,NY119,3,Ub,309672,326807.344032187,2637.87399549347
17649,NY119,3,CtC,309705,957841.639566323,7052.25294436469
